id,pose_x,pose_y,pose_z,rot_x,rot_y,rot_z,rot_w,waypoint_radius,robot_wait,command,
0,70.9661,87.5389,0,0,0,0,1,5.5,false,
1,72.6628,57.1188,-3.05176e-05,0,0,0.99751,0.0705199,2.5,true,
2,68.1427,1.97776,-3.05176e-05,0,0,0,1,0.5,false,
3,16.4227,22.307,-3.05176e-05,0,0,0,1,0.5,false,
4,-11.3957,-2.09838,-3.05176e-05,0,0,0,1,0.5,true,
5,-48.7055,46.7625,0,0,0,0,1,0.5,false,
